file	line	old	new	context
src/assets/styles/admin-theme.css	25	2rem	1.25rem	padding-bottom: 2rem;
src/components/Editor/TipTapEditor.vue	513	1rem	0.625rem	Note: Project uses 62.5% base font-size (1rem = 10px)
src/components/Editor/TipTapEditor.vue	526	0.6rem	0.375rem	gap: 0.6rem;
src/components/Editor/TipTapEditor.vue	527	1.2rem	0.75rem	padding: 1.2rem 1.6rem;
src/components/Editor/TipTapEditor.vue	527	1.6rem	1rem	padding: 1.2rem 1.6rem;
src/components/Editor/TipTapEditor.vue	534	0.4rem	0.25rem	gap: 0.4rem;
src/components/Editor/TipTapEditor.vue	540	0.8rem	0.5rem	margin: 0 0.8rem;
src/components/Editor/TipTapEditor.vue	547	3.6rem	2.25rem	min-width: 3.6rem;
src/components/Editor/TipTapEditor.vue	548	3.6rem	2.25rem	height: 3.6rem;
src/components/Editor/TipTapEditor.vue	555	1.2rem	0.75rem	font-size: 1.2rem;
src/components/Editor/TipTapEditor.vue	575	1.3rem	0.8125rem	font-size: 1.3rem;
src/components/Editor/TipTapEditor.vue	585	1.8rem	1.125rem	width: 1.8rem;
src/components/Editor/TipTapEditor.vue	586	1.8rem	1.125rem	height: 1.8rem;
src/components/Editor/TipTapEditor.vue	591	2.4rem	1.5rem	padding: 2.4rem 3rem;
src/components/Editor/TipTapEditor.vue	591	3rem	1.875rem	padding: 2.4rem 3rem;
src/components/Editor/TipTapEditor.vue	599	1.7rem	1.0625rem	font-size: 1.7rem;
src/components/Editor/TipTapEditor.vue	604	1.6rem	1rem	margin-bottom: 1.6rem;
src/components/Editor/TipTapEditor.vue	608	3.2rem	2rem	font-size: 3.2rem;
src/components/Editor/TipTapEditor.vue	610	1.6rem	1rem	margin-bottom: 1.6rem;
src/components/Editor/TipTapEditor.vue	611	3.2rem	2rem	margin-top: 3.2rem;
src/components/Editor/TipTapEditor.vue	617	2.4rem	1.5rem	font-size: 2.4rem;
src/components/Editor/TipTapEditor.vue	619	1.2rem	0.75rem	margin-bottom: 1.2rem;
src/components/Editor/TipTapEditor.vue	620	2.8rem	1.75rem	margin-top: 2.8rem;
src/components/Editor/TipTapEditor.vue	626	2rem	1.25rem	font-size: 2rem;
src/components/Editor/TipTapEditor.vue	628	1rem	0.625rem	margin-bottom: 1rem;
src/components/Editor/TipTapEditor.vue	629	2.4rem	1.5rem	margin-top: 2.4rem;
src/components/Editor/TipTapEditor.vue	636	2.4rem	1.5rem	padding-left: 2.4rem;
src/components/Editor/TipTapEditor.vue	637	1.6rem	1rem	margin-bottom: 1.6rem;
src/components/Editor/TipTapEditor.vue	641	0.6rem	0.375rem	margin-bottom: 0.6rem;
src/components/Editor/TipTapEditor.vue	646	2rem	1.25rem	padding-left: 2rem;
src/components/Editor/TipTapEditor.vue	648	1.6rem	1rem	margin-bottom: 1.6rem;
src/components/Editor/TipTapEditor.vue	655	0.2rem	0.125rem	padding: 0.2rem 0.6rem;
src/components/Editor/TipTapEditor.vue	655	0.6rem	0.375rem	padding: 0.2rem 0.6rem;
src/components/Editor/TipTapEditor.vue	663	1.6rem	1rem	padding: 1.6rem 2rem;
src/components/Editor/TipTapEditor.vue	663	2rem	1.25rem	padding: 1.6rem 2rem;
src/components/Editor/TipTapEditor.vue	666	1.6rem	1rem	margin-bottom: 1.6rem;
src/components/Editor/TipTapEditor.vue	667	1.4rem	0.875rem	font-size: 1.4rem;
src/components/Editor/TipTapEditor.vue	679	3rem	1.875rem	margin: 3rem 0;
src/components/Editor/TipTapEditor.vue	686	1.6rem	1rem	margin: 1.6rem 0;
src/components/Editor/TipTapEditor.vue	695	1.7rem	1.0625rem	font-size: 1.7rem;
src/components/Navigation/AuthForm.vue	429	1.4rem	0.875rem	font-size: 1.4rem;
src/components/Navigation/AuthForm.vue	438	1.1rem	0.6875rem	font-size: 1.1rem;
src/components/Navigation/AuthForm.vue	461	1rem	0.625rem	font-size: 1rem;
src/components/Navigation/AuthForm.vue	472	1.05rem	0.65625rem	font-size: 1.05rem;
src/components/Navigation/AuthForm.vue	489	0.75rem	0.46875rem	padding: 0.75rem 0;
src/components/Navigation/AuthForm.vue	490	1.6rem	1rem	font-size: 1.6rem;
src/components/Navigation/AuthForm.vue	491	2rem	1.25rem	line-height: 2rem;
src/components/Navigation/AuthForm.vue	506	4rem	2.5rem	padding-bottom: 4rem;
src/components/Navigation/MenuAuth.vue	141	4rem	2.5rem	padding-bottom: 4rem;
src/components/Navigation/MenuAuth.vue	146	3rem	1.875rem	padding-bottom: 3rem;
src/components/Navigation/NavDrawer.vue	297	1.1rem	0.6875rem	font-size: 1.1rem;
src/components/Navigation/NavDrawer.vue	320	1.1rem	0.6875rem	font-size: 1.1rem;
src/components/Navigation/NavDrawer.vue	367	1rem	0.625rem	font-size: 1rem;
src/components/Navigation/NavDrawer.vue	372	1.6rem	1rem	font-size: 1.6rem;
src/components/Navigation/NavDrawer.vue	401	1.1rem	0.6875rem	font-size: 1.1rem;
src/components/Navigation/NavDrawer.vue	406	1.5rem	0.9375rem	font-size: 1.5rem;
src/components/Navigation/NavDrawer.vue	413	0.9rem	0.5625rem	font-size: 0.9rem;
src/components/Navigation/NavDrawer.vue	432	1.2rem	0.75rem	font-size: 1.2rem;
src/components/Navigation/NavDrawer.vue	438	1.4rem	0.875rem	font-size: 1.4rem;
src/components/Navigation/NavDrawer.vue	442	1rem	0.625rem	font-size: 1rem;
src/components/Navigation/NavDrawer.vue	453	1.1rem	0.6875rem	font-size: 1.1rem;
src/components/Navigation/NavDrawer.vue	480	1.05rem	0.65625rem	font-size: 1.05rem;
src/components/UI/InteractionButton.vue	29	2rem	1.25rem	width: 2rem;
src/components/UI/InteractionButton.vue	30	2rem	1.25rem	height: 2rem;
src/components/UI/StateElement.vue	2	5.8rem	3.625rem	<div class="absolute top-40 left-[5.8rem] z-50">
src/components/ai/AITutorChat.vue	193	1.6rem	1rem	font-size: 1.6rem;
src/components/ai/AITutorChat.vue	200	1.3rem	0.8125rem	font-size: 1.3rem;
src/components/ai/AITutorChat.vue	240	1.35rem	0.84375rem	font-size: 1.35rem;
src/components/ai/AITutorChat.vue	253	0.9rem	0.5625rem	font-size: 0.9rem;
src/components/ai/AITutorChat.vue	312	1.35rem	0.84375rem	font-size: 1.35rem;
src/components/ai/AITutorSidebar.vue	338	1rem	0.625rem	padding: 1rem 1.25rem;
src/components/ai/AITutorSidebar.vue	338	1.25rem	0.78125rem	padding: 1rem 1.25rem;
src/components/ai/AITutorSidebar.vue	347	0.625rem	0.390625rem	gap: 0.625rem;
src/components/ai/AITutorSidebar.vue	352	1.125rem	0.703125rem	font-size: 1.125rem;
src/components/ai/AITutorSidebar.vue	364	0.375rem	0.234375rem	gap: 0.375rem;
src/components/ai/AITutorSidebar.vue	398	0.75rem	0.46875rem	padding: 0.75rem 1.25rem;
src/components/ai/AITutorSidebar.vue	398	1.25rem	0.78125rem	padding: 0.75rem 1.25rem;
src/components/ai/AITutorSidebar.vue	399	0.75rem	0.46875rem	font-size: 0.75rem;
src/components/ai/AITutorSidebar.vue	408	1.5rem	0.9375rem	padding: 1.5rem;
src/components/ai/AITutorSidebar.vue	411	0.875rem	0.546875rem	font-size: 0.875rem;
src/components/ai/AITutorSidebar.vue	418	0.75rem	0.46875rem	padding: 0.75rem 1.25rem;
src/components/ai/AITutorSidebar.vue	418	1.25rem	0.78125rem	padding: 0.75rem 1.25rem;
src/components/ai/AITutorSidebar.vue	436	0.125rem	0.078125rem	gap: 0.125rem;
src/components/ai/AITutorSidebar.vue	441	0.875rem	0.546875rem	font-size: 0.875rem;
src/components/ai/AITutorSidebar.vue	450	0.75rem	0.46875rem	font-size: 0.75rem;
src/components/ai/AITutorSidebar.vue	485	0.5rem	0.3125rem	margin: 0 0 0.5rem 0;
src/components/ai/AITutorSidebar.vue	486	0.875rem	0.546875rem	font-size: 0.875rem;
src/components/ai/AITutorSidebar.vue	492	0.5rem	0.3125rem	gap: 0.5rem;
src/components/ai/AITutorSidebar.vue	498	0.375rem	0.234375rem	padding: 0.375rem 0.75rem;
src/components/ai/AITutorSidebar.vue	498	0.75rem	0.46875rem	padding: 0.375rem 0.75rem;
src/components/ai/AITutorSidebar.vue	500	0.75rem	0.46875rem	font-size: 0.75rem;
src/components/ai/AITutorSidebar.vue	528	0.75rem	0.46875rem	padding: 0.75rem 1rem;
src/components/ai/AITutorSidebar.vue	528	1rem	0.625rem	padding: 0.75rem 1rem;
src/components/ai/AITutorSidebar.vue	534	0.5rem	0.3125rem	gap: 0.5rem;
src/components/ai/AITutorSidebar.vue	539	0.875rem	0.546875rem	font-size: 0.875rem;
src/components/ai/AITutorSidebar.vue	544	0.25rem	0.15625rem	padding: 0.25rem 0.5rem;
src/components/ai/AITutorSidebar.vue	544	0.5rem	0.3125rem	padding: 0.25rem 0.5rem;
src/components/ai/AITutorSidebar.vue	548	0.75rem	0.46875rem	font-size: 0.75rem;
src/components/chapter/EndOfChapterCallout.vue	111	6rem	3.75rem	margin: 6rem auto 12rem;
src/components/chapter/EndOfChapterCallout.vue	111	12rem	7.5rem	margin: 6rem auto 12rem;
src/components/chapter/EndOfChapterCallout.vue	115	2rem	1.25rem	gap: 2rem;
src/components/chapter/EndOfChapterCallout.vue	122	1.2rem	0.75rem	border-radius: 1.2rem;
src/components/chapter/EndOfChapterCallout.vue	123	2rem	1.25rem	padding: 2rem 2.4rem;
src/components/chapter/EndOfChapterCallout.vue	123	2.4rem	1.5rem	padding: 2rem 2.4rem;
src/components/chapter/EndOfChapterCallout.vue	129	0.8rem	0.5rem	gap: 0.8rem;
src/components/chapter/EndOfChapterCallout.vue	130	1.2rem	0.75rem	margin-bottom: 1.2rem;
src/components/chapter/EndOfChapterCallout.vue	137	2.4rem	1.5rem	width: 2.4rem;
src/components/chapter/EndOfChapterCallout.vue	138	2.4rem	1.5rem	height: 2.4rem;
src/components/chapter/EndOfChapterCallout.vue	143	1.4rem	0.875rem	font-size: 1.4rem;
src/components/chapter/EndOfChapterCallout.vue	147	1.8rem	1.125rem	font-size: 1.8rem;
src/components/chapter/EndOfChapterCallout.vue	156	2rem	1.25rem	padding-left: 2rem;
src/components/chapter/EndOfChapterCallout.vue	159	0.8rem	0.5rem	gap: 0.8rem;
src/components/chapter/EndOfChapterCallout.vue	163	1.6rem	1rem	font-size: 1.6rem;
src/components/chapter/EndOfChapterCallout.vue	171	1rem	0.625rem	gap: 1rem;
src/components/chapter/EndOfChapterCallout.vue	174	1.2rem	0.75rem	border-radius: 1.2rem;
src/components/chapter/EndOfChapterCallout.vue	175	1.6rem	1rem	padding: 1.6rem 1rem;
src/components/chapter/EndOfChapterCallout.vue	175	1rem	0.625rem	padding: 1.6rem 1rem;
src/components/chapter/EndOfChapterCallout.vue	182	0.2rem	0.125rem	gap: 0.2rem;
src/components/chapter/EndOfChapterCallout.vue	186	2.2rem	1.375rem	font-size: 2.2rem;
src/components/chapter/EndOfChapterCallout.vue	193	1.1rem	0.6875rem	font-size: 1.1rem;
src/components/chapter/EndOfChapterCallout.vue	203	1rem	0.625rem	gap: 1rem;
src/components/chapter/EndOfChapterCallout.vue	209	1rem	0.625rem	padding: 1rem 1.8rem;
src/components/chapter/EndOfChapterCallout.vue	209	1.8rem	1.125rem	padding: 1rem 1.8rem;
src/components/chapter/EndOfChapterCallout.vue	210	0.8rem	0.5rem	border-radius: 0.8rem;
src/components/chapter/EndOfChapterCallout.vue	211	1.4rem	0.875rem	font-size: 1.4rem;
src/components/chapter/EndOfChapterCallout.vue	251	1.2rem	0.75rem	border-radius: 1.2rem;
src/components/chapter/EndOfChapterCallout.vue	252	1.6rem	1rem	padding: 1.6rem 2rem;
src/components/chapter/EndOfChapterCallout.vue	252	2rem	1.25rem	padding: 1.6rem 2rem;
src/components/chapter/EndOfChapterCallout.vue	271	0.2rem	0.125rem	gap: 0.2rem;
src/components/chapter/EndOfChapterCallout.vue	275	1.1rem	0.6875rem	font-size: 1.1rem;
src/components/chapter/EndOfChapterCallout.vue	283	1.6rem	1rem	font-size: 1.6rem;
src/components/chapter/EndOfChapterCallout.vue	289	2rem	1.25rem	font-size: 2rem;
src/components/chapter/EndOfChapterCallout.vue	295	4rem	2.5rem	margin: 4rem 1.6rem 8rem;
src/components/chapter/EndOfChapterCallout.vue	295	1.6rem	1rem	margin: 4rem 1.6rem 8rem;
src/components/chapter/EndOfChapterCallout.vue	295	8rem	5rem	margin: 4rem 1.6rem 8rem;
src/components/chapter/HighlightRenderer.vue	130	0.125rem	0.078125rem	padding: 0.125rem 0.25rem;
src/components/chapter/HighlightRenderer.vue	130	0.25rem	0.15625rem	padding: 0.125rem 0.25rem;
src/components/chapter/HighlightRenderer.vue	131	0.125rem	0.078125rem	border-radius: 0.125rem;
src/components/chapter/Illus/FullScreenIllustrationLoop.vue	314	11rem	6.875rem	width: max(50vw, calc(100vw - 780px - 11rem));
src/components/chapter/Illus/FullScreenIllustrationLoop.vue	317	11rem	6.875rem	width: min(calc(50vw / 8 * 5), calc((780px + 11rem) / 8 * 5));
src/components/chapter/Illus/FullScreenIllustrationLoop.vue	321	11rem	6.875rem	/* width: calc(780px + 11rem); */
src/components/chapter/Illus/FullScreenIllustrationLoop.vue	322	11rem	6.875rem	width: min(calc(50vw / 8 * 3), calc((780px + 11rem) / 8 * 3));
src/components/chapter/Illus/FullScreenIllustrationSplit.vue	132	5rem	3.125rem	height: calc(100% + 5rem);
src/components/chapter/Illus/IllustrationInline.vue	190	0.5rem	0.3125rem	padding: 0.5rem;
src/components/chapter/Illus/IllustrationInline.vue	212	0.75rem	0.46875rem	top: 0.75rem;
src/components/chapter/Illus/IllustrationInline.vue	213	0.75rem	0.46875rem	right: 0.75rem;
src/components/chapter/Illus/IllustrationPlaceholder.vue	172	1.2rem	0.75rem	gap: 1.2rem;
src/components/chapter/Illus/IllustrationPlaceholder.vue	173	1rem	0.625rem	padding: 1rem 1.4rem;
src/components/chapter/Illus/IllustrationPlaceholder.vue	173	1.4rem	0.875rem	padding: 1rem 1.4rem;
src/components/chapter/Illus/IllustrationPlaceholder.vue	180	1rem	0.625rem	gap: 1rem;
src/components/chapter/Illus/IllustrationPlaceholder.vue	184	1.05rem	0.65625rem	font-size: 1.05rem;
src/components/chapter/Illus/IllustrationPlaceholder.vue	191	1.15rem	0.71875rem	font-size: 1.15rem;
src/components/chapter/Illus/IllustrationPlaceholder.vue	224	2rem	1.25rem	padding: 2rem;
src/components/chapter/Illus/IllustrationPlaceholder.vue	231	1rem	0.625rem	gap: 1rem;
src/components/chapter/Illus/IllustrationPlaceholder.vue	237	0.5rem	0.3125rem	gap: 0.5rem;
src/components/chapter/Illus/IllustrationPlaceholder.vue	238	1.05rem	0.65625rem	font-size: 1.05rem;
src/components/chapter/Illus/IllustrationPlaceholder.vue	244	0.3rem	0.1875rem	padding: 0.3rem 0.9rem;
src/components/chapter/Illus/IllustrationPlaceholder.vue	244	0.9rem	0.5625rem	padding: 0.3rem 0.9rem;
src/components/chapter/Illus/IllustrationPlaceholder.vue	247	5rem	3.125rem	font-size: 5rem;
src/components/chapter/Illus/IllustrationPlaceholder.vue	250	0.6rem	0.375rem	margin-top: 0.6rem;
src/components/chapter/Illus/IllustrationPlaceholder.vue	254	2rem	1.25rem	font-size: 2rem;
src/components/chapter/Illus/IllustrationPlaceholder.vue	263	1.4rem	0.875rem	font-size: 1.4rem;
src/components/chapter/Illus/IllustrationPlaceholder.vue	269	1rem	0.625rem	font-size: 1rem;
src/components/chapter/Illus/IllustrationPlaceholder.vue	273	0.2rem	0.125rem	margin: 0.2rem 0 0;
src/components/chapter/Illus/IllustrationPlaceholder.vue	276	1.1rem	0.6875rem	font-size: 1.1rem;
src/components/chapter/Illus/IllustrationPlaceholder.vue	279	1rem	0.625rem	margin: 1rem 0 0;
src/components/chapter/Illus/IllustrationPlaceholder.vue	283	0.95rem	0.59375rem	font-size: 0.95rem;
src/components/chapter/Illus/IllustrationPlaceholder.vue	286	0.4rem	0.25rem	margin-right: 0.4rem;
src/components/chapter/Illus/IllustrationPlaceholder.vue	313	8rem	5rem	font-size: 8rem;
src/components/chapter/Illus/IllustrationPlaceholder.vue	316	3rem	1.875rem	font-size: 3rem;
src/components/chapter/Illus/TextOverlay.vue	38	-0.2rem	-0.125rem	class="w-full h-full flex flex-col justify-center items-start mt-[-0.2rem] text-small"
src/components/chapter/ReaderSidebar.vue	286	3.2rem	2rem	max-height: calc(100vh - 3.2rem);
src/components/chapter/ReaderSidebar.vue	327	1.1rem	0.6875rem	font-size: 1.1rem;
src/components/chapter/ReaderSidebar.vue	373	1.2rem	0.75rem	padding: 1.2rem 1.6rem 1.6rem;
src/components/chapter/ReaderSidebar.vue	373	1.6rem	1rem	padding: 1.2rem 1.6rem 1.6rem;
src/components/chapter/ReaderSidebar.vue	373	1.6rem	1rem	padding: 1.2rem 1.6rem 1.6rem;
src/components/chapter/ReaderSidebar.vue	379	0.75rem	0.46875rem	margin-bottom: 0.75rem;
src/components/chapter/ReaderSidebar.vue	385	1.1rem	0.6875rem	font-size: 1.1rem;
src/components/chapter/ReaderSidebar.vue	389	1rem	0.625rem	margin-bottom: 1rem;
src/components/chapter/ReaderSidebar.vue	393	1.3rem	0.8125rem	font-size: 1.3rem;
src/components/chapter/ReaderSidebar.vue	396	0.8rem	0.5rem	padding: 0.8rem 0;
src/components/chapter/ReaderSidebar.vue	402	0.8rem	0.5rem	gap: 0.8rem;
src/components/chapter/ReaderSidebar.vue	408	0.8rem	0.5rem	gap: 0.8rem;
src/components/chapter/ReaderSidebar.vue	409	0.8rem	0.5rem	padding: 0.8rem 1rem;
src/components/chapter/ReaderSidebar.vue	409	1rem	0.625rem	padding: 0.8rem 1rem;
src/components/chapter/ReaderSidebar.vue	414	1.1rem	0.6875rem	font-size: 1.1rem;
src/components/chapter/ReaderTopBar.vue	231	1.2rem	0.75rem	font-size: 1.2rem;
src/components/chapter/ReaderTopBar.vue	247	1.1rem	0.6875rem	font-size: 1.1rem;
src/components/chapter/ReaderTopBar.vue	265	1.1rem	0.6875rem	font-size: 1.1rem;
src/components/chapter/ReaderTopBar.vue	312	1rem	0.625rem	font-size: 1rem;
src/components/chapter/ReaderTopBar.vue	379	1.1rem	0.6875rem	font-size: 1.1rem;
src/components/chapter/ReaderTopBar.vue	386	1.4rem	0.875rem	font-size: 1.4rem;
src/components/chapter/TextComp.vue	278	2rem	1.25rem	class="text pointer-events-auto w-full text-left pt-[calc(var(--reader-topbar-h)+2rem)] ml-text z-30 xl:border-l bg-whit
src/components/chapter/TextComp.vue	288	8.6rem	5.375rem	class="TN shadow-md border border-black bg-white rounded-full absolute -translate-x-[8.6rem] -translate-y-[0.9rem] w-28 
src/components/chapter/TextComp.vue	288	0.9rem	0.5625rem	class="TN shadow-md border border-black bg-white rounded-full absolute -translate-x-[8.6rem] -translate-y-[0.9rem] w-28 
src/components/chapter/TextComp.vue	439	1.5rem	0.9375rem	padding-left: 1.5rem;
src/components/chapter/TextComp.vue	440	1.5rem	0.9375rem	padding-right: 1.5rem;
src/components/chapter/TextComp.vue	447	2rem	1.25rem	padding-left: 2rem;
src/components/chapter/TextComp.vue	448	2rem	1.25rem	padding-right: 2rem;
src/components/chapter/TextComp.vue	460	5rem	3.125rem	padding-left: 5rem;
src/components/chapter/TextComp.vue	461	6rem	3.75rem	padding-right: 6rem;
src/components/chapter/TrendingHighlights.vue	111	1.25rem	0.78125rem	padding: 1.25rem;
src/components/chapter/TrendingHighlights.vue	118	0.5rem	0.3125rem	gap: 0.5rem;
src/components/chapter/TrendingHighlights.vue	120	1rem	0.625rem	font-size: 1rem;
src/components/chapter/TrendingHighlights.vue	123	1rem	0.625rem	margin: 0 0 1rem 0;
src/components/chapter/TrendingHighlights.vue	133	0.75rem	0.46875rem	gap: 0.75rem;
src/components/chapter/TrendingHighlights.vue	137	0.75rem	0.46875rem	padding: 0.75rem;
src/components/chapter/TrendingHighlights.vue	147	0.5rem	0.3125rem	margin-bottom: 0.5rem;
src/components/chapter/TrendingHighlights.vue	172	1.5rem	0.9375rem	padding: 1.5rem;
src/components/chapter/TrendingHighlights.vue	177	0.875rem	0.546875rem	font-size: 0.875rem;
src/components/chapter/TrendingHighlights.vue	178	0.25rem	0.15625rem	margin-top: 0.25rem;
src/components/chapter/TrendingHighlights.vue	184	0.5rem	0.3125rem	gap: 0.5rem;
src/components/chapter/TrendingHighlights.vue	188	0.875rem	0.546875rem	padding: 0.875rem;
src/components/chapter/TrendingHighlights.vue	202	0.875rem	0.546875rem	font-size: 0.875rem;
src/components/chapter/TrendingHighlights.vue	205	0.5rem	0.3125rem	margin: 0 0 0.5rem 0;
src/components/chapter/TrendingHighlights.vue	213	0.75rem	0.46875rem	font-size: 0.75rem;
src/components/chapter/TrendingHighlights.vue	220	0.25rem	0.15625rem	gap: 0.25rem;
src/components/chapter/demos/DemoModal.vue	77	2rem	1.25rem	padding: 2rem;
src/components/chapter/demos/DemoModal.vue	86	4rem	2.5rem	height: calc(100vh - 4rem);
src/components/chapter/demos/FlashcardPanel.vue	245	1rem	0.625rem	margin-bottom: 1rem;
src/components/chapter/demos/FlashcardPanel.vue	268	1.5rem	0.9375rem	margin-bottom: 1.5rem;
src/components/chapter/demos/FlashcardPanel.vue	286	1.5rem	0.9375rem	margin-bottom: 1.5rem;
src/components/chapter/demos/FlashcardPanel.vue	290	1.5rem	0.9375rem	margin-bottom: 1.5rem;
src/components/chapter/demos/LabPanel.vue	191	1rem	0.625rem	gap: 1rem;
src/components/chapter/demos/LabPanel.vue	219	0.75rem	0.46875rem	gap: 0.75rem;
src/components/chapter/demos/LabPanel.vue	220	1rem	0.625rem	margin-bottom: 1rem;
src/components/chapter/demos/LabPanel.vue	226	0.75rem	0.46875rem	gap: 0.75rem;
src/components/chapter/demos/LabPanel.vue	238	0.75rem	0.46875rem	font-size: 0.75rem;
src/components/chapter/demos/LabPanel.vue	239	0.125rem	0.078125rem	padding: 0.125rem 0.5rem;
src/components/chapter/demos/LabPanel.vue	239	0.5rem	0.3125rem	padding: 0.125rem 0.5rem;
src/components/chapter/demos/LabPanel.vue	248	0.5rem	0.3125rem	gap: 0.5rem;
src/components/chapter/demos/LabPanel.vue	252	0.8125rem	0.5078125rem	font-size: 0.8125rem;
src/components/chapter/demos/LabPanel.vue	254	0.25rem	0.15625rem	padding: 0.25rem 0.625rem;
src/components/chapter/demos/LabPanel.vue	254	0.625rem	0.390625rem	padding: 0.25rem 0.625rem;
src/components/chapter/demos/LabPanel.vue	267	0.5rem	0.3125rem	padding: 0.5rem 1rem;
src/components/chapter/demos/LabPanel.vue	267	1rem	0.625rem	padding: 0.5rem 1rem;
src/components/chapter/demos/LabPanel.vue	269	0.8125rem	0.5078125rem	font-size: 0.8125rem;
src/components/chapter/demos/LabPanel.vue	304	1rem	0.625rem	padding: 1rem;
src/components/chapter/demos/LabPanel.vue	305	1rem	0.625rem	margin-bottom: 1rem;
src/components/chapter/demos/LabPanel.vue	310	0.9375rem	0.5859375rem	font-size: 0.9375rem;
src/components/chapter/demos/LabPanel.vue	320	0.75rem	0.46875rem	padding: 0.75rem 1rem;
src/components/chapter/demos/LabPanel.vue	320	1rem	0.625rem	padding: 0.75rem 1rem;
src/components/chapter/demos/LabPanel.vue	321	1rem	0.625rem	margin-bottom: 1rem;
src/components/chapter/demos/LabPanel.vue	322	0.875rem	0.546875rem	font-size: 0.875rem;
src/components/chapter/demos/LabPanel.vue	330	1rem	0.625rem	gap: 1rem;
src/components/chapter/demos/LabPanel.vue	342	0.375rem	0.234375rem	gap: 0.375rem;
src/components/chapter/demos/LabPanel.vue	343	0.75rem	0.46875rem	margin-bottom: 0.75rem;
src/components/chapter/demos/LabPanel.vue	347	0.375rem	0.234375rem	padding: 0.375rem 0.75rem;
src/components/chapter/demos/LabPanel.vue	347	0.75rem	0.46875rem	padding: 0.375rem 0.75rem;
src/components/chapter/demos/LabPanel.vue	349	0.8125rem	0.5078125rem	font-size: 0.8125rem;
src/components/chapter/demos/LabPanel.vue	357	0.375rem	0.234375rem	gap: 0.375rem;
src/components/chapter/demos/LabPanel.vue	372	0.6875rem	0.4296875rem	font-size: 0.6875rem;
src/components/chapter/demos/LabPanel.vue	373	0.0625rem	0.0390625rem	padding: 0.0625rem 0.375rem;
src/components/chapter/demos/LabPanel.vue	373	0.375rem	0.234375rem	padding: 0.0625rem 0.375rem;
src/components/chapter/demos/QuizPanel.vue	274	1rem	0.625rem	padding: 1rem 0;
src/components/chapter/demos/QuizPanel.vue	307	0.75rem	0.46875rem	gap: 0.75rem;
src/components/chapter/demos/QuizPanel.vue	313	0.5rem	0.3125rem	padding: 0.5rem 0;
src/components/chapter/demos/QuizPanel.vue	317	1.25rem	0.78125rem	margin: 1.25rem 0;
src/components/chapter/demos/QuizPanel.vue	324	1.25rem	0.78125rem	gap: 1.25rem;
src/components/chapter/demos/QuizPanel.vue	325	1.5rem	0.9375rem	margin-bottom: 1.5rem;
src/components/chapter/demos/QuizPanel.vue	329	1rem	0.625rem	padding-top: 1rem;
src/components/chapter/demos/QuizPanel.vue	348	1.5rem	0.9375rem	padding: 1.5rem;
src/components/chapter/demos/QuizPanel.vue	356	0.5rem	0.3125rem	margin: 0 0 0.5rem;
src/components/chapter/demos/QuizPanel.vue	362	1.25rem	0.78125rem	margin: 0 0 1.25rem;
src/components/chapter/demos/QuizPanel.vue	363	0.9375rem	0.5859375rem	font-size: 0.9375rem;
src/components/chapter/sidebar/ChatTab.vue	261	1rem	0.625rem	font-size: 1rem;
src/components/chapter/sidebar/ChatTab.vue	293	1rem	0.625rem	font-size: 1rem;
src/components/chapter/sidebar/ChatTab.vue	304	1.3rem	0.8125rem	font-size: 1.3rem;
src/components/chapter/sidebar/ChatTab.vue	329	1.3rem	0.8125rem	font-size: 1.3rem;
src/components/chapter/sidebar/ChatTab.vue	339	0.9rem	0.5625rem	font-size: 0.9rem;
src/components/chapter/sidebar/ChatTab.vue	370	1.3rem	0.8125rem	font-size: 1.3rem;
src/components/chapter/sidebar/ChatTab.vue	393	1.3rem	0.8125rem	font-size: 1.3rem;
src/components/chapter/sidebar/ChatTab.vue	402	1.1rem	0.6875rem	font-size: 1.1rem;
src/components/chapter/sidebar/InfoTab.vue	242	1.1rem	0.6875rem	font-size: 1.1rem;
src/components/chapter/sidebar/InfoTab.vue	250	2.2rem	1.375rem	font-size: 2.2rem;
src/components/chapter/sidebar/InfoTab.vue	290	1.1rem	0.6875rem	font-size: 1.1rem;
src/components/chapter/sidebar/InfoTab.vue	322	2rem	1.25rem	font-size: 2rem;
src/components/chapter/sidebar/InfoTab.vue	330	1rem	0.625rem	font-size: 1rem;
src/components/chapter/sidebar/InfoTab.vue	355	1.1rem	0.6875rem	font-size: 1.1rem;
src/components/chapter/sidebar/InfoTab.vue	363	1.1rem	0.6875rem	font-size: 1.1rem;
src/components/chapter/sidebar/InfoTab.vue	412	1.1rem	0.6875rem	font-size: 1.1rem;
src/components/chapter/sidebar/InfoTab.vue	419	1.4rem	0.875rem	font-size: 1.4rem;
src/components/chapter/sidebar/InfoTab.vue	453	1.1rem	0.6875rem	font-size: 1.1rem;
src/components/chapter/sidebar/InfoTab.vue	466	1.2rem	0.75rem	font-size: 1.2rem;
src/components/chapter/sidebar/InfoTab.vue	474	1rem	0.625rem	font-size: 1rem;
src/components/chapter/sidebar/NotebookTab.vue	374	1.1rem	0.6875rem	font-size: 1.1rem;
src/components/chapter/sidebar/NotebookTab.vue	396	0.9rem	0.5625rem	font-size: 0.9rem;
src/components/chapter/sidebar/NotebookTab.vue	449	1rem	0.625rem	font-size: 1rem;
src/components/chapter/sidebar/NotebookTab.vue	478	0.9rem	0.5625rem	font-size: 0.9rem;
